Fuel cell
 Voltage controlled: 1.80 V
 Scan rate: 0.50 s
 23.10.2024 14:57:36
 
 Time [s]	Voltage [V]	Current [A]	Power [W]
45.518000	1.796953	0.324446	0.583014
46.018000	1.799102	0.326289	0.587027
46.518000	1.799531	0.328133	0.590486
47.018000	1.796953	0.329976	0.592951
47.518000	1.793516	0.331819	0.595123
48.018000	1.790938	0.333663	0.597570
48.518000	1.790078	0.335506	0.600582
49.018000	1.786640	0.335506	0.599428
49.518000	1.785781	0.335506	0.599140
50.018000	1.785351	0.331819	0.592413
50.518000	1.781484	0.333663	0.594415
51.018000	1.780195	0.331819	0.590703
51.518000	1.780195	0.331819	0.590703
52.018000	1.781484	0.331819	0.591130
52.518000	1.782773	0.329976	0.588272
53.018000	1.788359	0.331819	0.593411
53.518000	1.799531	0.329976	0.593802
54.018000	1.807265	0.333663	0.603017
54.518000	1.809414	0.339193	0.613741
55.018000	1.808125	0.342880	0.619970
55.518000	1.804258	0.346567	0.625296
56.018000	1.798242	0.348410	0.626525
56.518000	1.795664	0.350254	0.628938
57.018000	1.790938	0.350254	0.627283
57.518000	1.786640	0.350254	0.625778
58.018000	1.785351	0.350254	0.625326
58.518000	1.785351	0.350254	0.625326
59.018000	1.787070	0.350254	0.625928
59.518000	1.783633	0.350254	0.624725
60.018000	1.778047	0.350254	0.622768
60.518000	1.778477	0.350254	0.622919
61.018000	1.775898	0.348410	0.618741
61.518000	1.776758	0.346567	0.615766
62.018000	1.775898	0.344723	0.612193
62.518000	1.772891	0.342880	0.607889
63.018000	1.772461	0.341037	0.604475
63.518000	1.772891	0.339193	0.601352
64.018000	1.773320	0.337350	0.598230
64.518000	1.774609	0.331819	0.588849
65.018000	1.775469	0.329976	0.585862
65.518000	1.776758	0.328133	0.583013
66.018000	1.776328	0.328133	0.582872
66.518000	1.778477	0.324446	0.577020
67.018000	1.780195	0.324446	0.577577
67.518000	1.779766	0.324446	0.577438
68.018000	1.781484	0.320759	0.571427
68.518000	1.781914	0.320759	0.571565
69.018000	1.779336	0.320759	0.570738
69.518000	1.780625	0.318915	0.567868
70.018000	1.781484	0.318915	0.568142
70.518000	1.783203	0.317072	0.565404
71.018000	1.782344	0.317072	0.565131
71.518000	1.783633	0.315228	0.562251
72.018000	1.783633	0.315228	0.562251
72.518000	1.784492	0.315228	0.562522
73.018000	1.785781	0.315228	0.562928
73.518000	1.786211	0.315228	0.563064
74.018000	1.786211	0.315228	0.563064
74.518000	1.786211	0.315228	0.563064
75.018000	1.787070	0.315228	0.563335
75.518000	1.793945	0.315228	0.565502
76.018000	1.798672	0.317072	0.570309
76.518000	1.804687	0.320759	0.578870
77.018000	1.802109	0.324446	0.584687
77.518000	1.797813	0.326289	0.586607
78.018000	1.792656	0.328133	0.588230
78.518000	1.786211	0.328133	0.586115
79.018000	1.785351	0.328133	0.585833
79.518000	1.785781	0.329976	0.589265
80.018000	1.787070	0.328133	0.586397
80.518000	1.789219	0.328133	0.587102
81.018000	1.791797	0.329976	0.591250
81.518000	1.793086	0.331819	0.594980
82.018000	1.793945	0.331819	0.595265
82.518000	1.798242	0.331819	0.596691
83.018000	1.800820	0.335506	0.604186
83.518000	1.799961	0.339193	0.610534
84.018000	1.799102	0.342880	0.616876
84.518000	1.796953	0.344723	0.619451
85.018000	1.798242	0.344723	0.619895
85.518000	1.797383	0.346567	0.622914
86.018000	1.790938	0.348410	0.623981
86.518000	1.786211	0.350254	0.625628
87.018000	1.784062	0.346567	0.618297
87.518000	1.784062	0.348410	0.621585
88.018000	1.791797	0.348410	0.624280
88.518000	1.793516	0.348410	0.624879
89.018000	1.789648	0.350254	0.626831
89.518000	1.790508	0.348410	0.623831
90.018000	1.789219	0.352097	0.629979
90.518000	1.780195	0.352097	0.626801
91.018000	1.774180	0.350254	0.621414
91.518000	1.772031	0.346567	0.614127
92.018000	1.774609	0.346567	0.615021
92.518000	1.772031	0.342880	0.607594
93.018000	1.773320	0.341037	0.604768
93.518000	1.855820	0.344723	0.639744
94.018000	1.860976	0.359471	0.668967
94.518000	1.828320	0.366845	0.670710
95.018000	1.860117	0.377905	0.702948
95.518000	1.847226	0.388966	0.718508
96.018000	1.827891	0.400027	0.731206
96.518000	1.811562	0.405557	0.734692
97.018000	1.796953	0.407400	0.732079
97.518000	1.783633	0.409244	0.729941
98.018000	1.774609	0.407400	0.722976
98.518000	1.767734	0.405557	0.716917
99.018000	1.762578	0.401870	0.708327
99.518000	1.765156	0.398183	0.702855
100.018000	1.762578	0.394496	0.695330
100.518000	1.766016	0.388966	0.686920
101.018000	1.772461	0.387123	0.686160
101.518000	1.772461	0.383436	0.679625
102.018000	1.767305	0.381592	0.674389
102.518000	1.760000	0.376062	0.661869
103.018000	1.761289	0.372375	0.655860
103.518000	1.772891	0.370532	0.656913
104.018000	1.793086	0.368688	0.661089
104.518000	1.794805	0.370532	0.665033
105.018000	1.791797	0.368688	0.660614
105.518000	1.784922	0.370532	0.661371
106.018000	1.783203	0.368688	0.657446
106.518000	1.780195	0.370532	0.659619
107.018000	1.783633	0.370532	0.660893
107.518000	1.783633	0.370532	0.660893
108.018000	1.781055	0.366845	0.653371
108.518000	1.774609	0.365001	0.647734
109.018000	1.773320	0.366845	0.650534
109.518000	1.770313	0.363158	0.642903
110.018000	1.772031	0.359471	0.636994
110.518000	1.772461	0.357628	0.633882
111.018000	1.775039	0.353941	0.628259
111.518000	1.779336	0.353941	0.629780
112.018000	1.786211	0.352097	0.628920
112.518000	1.789219	0.350254	0.626681
113.018000	1.786211	0.353941	0.632213
113.518000	1.787070	0.353941	0.632517
114.018000	1.785781	0.352097	0.628768
114.518000	1.782773	0.350254	0.624423
115.018000	1.783633	0.352097	0.628012
115.518000	1.787070	0.350254	0.625928
116.018000	1.798672	0.350254	0.629992
116.518000	1.804258	0.355784	0.641926
117.018000	1.805547	0.357628	0.645714
117.518000	1.804258	0.363158	0.655231
118.018000	1.811562	0.365001	0.661222
118.518000	1.815000	0.370532	0.672516
119.018000	1.808125	0.374219	0.676635
119.518000	1.801680	0.379749	0.684186
120.018000	1.790508	0.383436	0.686545
